,AgeGap,AgeLimits,Algorithm Name,BestKnownFront,Bounds,Crowding,Encoding.Bounds,Encoding.ProblemSize,EvaluatedSolutions,Execution Time,Generations,NumberOfLayers,OpenLayers,ParetoFrontResults.Absolute Distance to BestKnownHypervolume,ParetoFrontResults.Best known hypervolume,ParetoFrontResults.Crowding,ParetoFrontResults.Generational Distance,ParetoFrontResults.Hypervolume,ParetoFrontResults.Pareto Front,ParetoFrontResults.Spacing,PopulationSize,ProblemSize,Seed,SelectedParents,Spacing,TestFunction
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 100",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.765101504,[[0;1]],30,180021,00:59.8,9236,8,8,0.146774476,117.5185752,0.979947515,3.558510334,117.3718007,[[0.280775318815369;0.921165220344128][1;0][0.682297280612343;0.534470420869002]],0.158942984,3,30,1063535834,6,0.210530545,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 100",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.117231803,[[0;1][-5;5]],30,180021,00:59.8,9236,8,8,8.441634062,120.6666667,0.206401627,0.542954489,112.2250326,[[0;1][1;0.78286964680278][0.499761639649234;0.912543292636316][0.999523279298467;0.903326052009865][0.194165420569913;0.973217600066019][...]],0.036636122,3,30,278061989,6,0.0286825,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 100",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.456846457,[[0;1]],50,180021,00:59.7,9236,8,8,0.230469158,120.3333333,0.542232878,1.055215904,120.1028642,[[0;1.00161040855886][1;0.0032182278717393][0.66000991476431;0.599666737131334]],0.200324612,3,50,412385466,6,0.196314588,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 100",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.638278294,[[0;1]],50,180021,00:59.7,9236,8,8,0.599836743,128.7781161,0.628323925,1.069497109,128.1782794,[[0.851578340982142;-0.753189515762619][0;1.0371263657227][0.425789170491071;0.0641489710699817][0.418781120344597;0.589876114750838][...]],0.145072022,3,50,73166337,6,0.139549228,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 98",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.568927799,[[0;1]],50,180021,01:18.1,9236,8,8,0.273554904,120.6666667,0.54738223,0.872524595,120.3931118,[[1;0.00286223423350658][0;1.00571632264634][0.5;0.296591396188973][0.986684153702527;0.19760425062197][...]],0.301652022,3,50,233759870,6,0.278852597,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 51",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.753993613,[[0;1]],30,180000,01:05.7,10982,8,8,0.159373317,117.5185752,0.935519866,3.212239046,117.3592019,[[0.280775318815369;0.921165220344128][1;0][0.589332284236893;0.652687458756126]],0.164329265,3,30,811021616,6,0.219560799,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 51",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.05752152,[[0;1][-5;5]],30,180000,01:05.5,10982,8,8,8.483817125,120.6666667,0.07156487,0.587410948,112.1828495,[[0;1][0.99859671083106;0.788294631741083][0.5;0.884128581397036][0.350346215898514;0.948376398057936][...]],0.094022077,3,30,1483285237,6,0.011406387,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 51",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.300390035,[[0;1]],50,180000,01:05.4,10982,8,8,0.253962707,120.3333333,0.899753587,0.556789641,120.0793706,[[0;1.00285686898198][1;0.00570291677909066][0.644304284423634;0.611351836250835]],0.412081471,3,50,815367241,6,0.152176791,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 51",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.468702823,[[0;1]],50,180000,01:05.7,10982,8,8,0.426920679,128.7781161,0.487172333,0.703430967,128.3511955,[[0.851597845516255;-0.768080488871206][0;1.00975556363622][0.417882008084446;0.351347075460338][0.849862102196034;-0.254291231288553][...]],0.169087226,3,50,44095255,6,0.167278604,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 52",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.774182183,[[0;1]],30,180000,01:05.4,10982,8,8,0.163858713,117.5185752,0.877413666,3.382438253,117.3547165,[[0.280775318815369;0.921165220344128][1;0][0.823531687863872;0.321795559084082]],0.097047524,3,30,1483604057,6,0.168793528,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 52",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.069885774,[[0;1][-5;5]],30,180000,01:05.2,10982,8,8,8.109199798,120.6666667,0.138125681,0.564544113,112.5574669,[[0;1][1;0.753563422249525][0.404208107901171;0.843772791002999][0.999582910404023;0.790577749597325][...]],0.107585855,3,30,990065849,6,0.029703286,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 99",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.454643047,[[0;1]],50,180021,01:16.5,9236,8,8,0.283763268,120.6666667,0.454643047,0.842891448,120.3829034,[[1;0.00396072486258392][0;1.00324018116344][0.5;0.296498624897382][0.321584762747591;0.597557062446219][...]],0.160892042,3,50,764117879,6,0.160892042,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 52",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.459155589,[[0;1]],50,180000,01:05.3,10982,8,8,0.228262179,120.3333333,0.444899566,0.794693266,120.1050712,[[0;1.00298909652426][1;0.00543245591257971][0.67;0.563898550737395][0.5;0.900136565887115]],0.196403695,3,50,166512610,6,0.19765542,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 52",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.481102435,[[0;1]],50,180000,01:05.9,10982,8,8,0.551221579,128.7781161,0.562523164,0.70492581,128.2268946,[[0.851629986237334;-0.769969114241114][0;1.0062720779287][0.42525715061337;0.375267837596837][0.85051430122674;-0.312731088768054][...]],0.286199276,3,50,473652724,6,0.279969706,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 53",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.543408956,[[0;1]],30,180000,01:05.8,10982,8,8,10.81663431,117.5185752,0.783954378,2.131317998,106.7019409,[[1;1.01445570223111][0.280775318815369;1.58010380822513][0.62382171186743;1.39029115914311][0.999616745968265;1.20065395340436][...]],0.375517747,3,30,807312432,6,0.176640319,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 53",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.076579247,[[0;1][-5;5]],30,180000,01:05.9,10982,8,8,8.254942464,120.6666667,0.197571643,0.615433235,112.4117242,[[0;1][1;0.765094068890815][0.5;0.880300191916703][0.440166082206593;0.952953312234207]],0.114639507,3,30,1809278894,6,0.026035366,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 53",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.59655581,[[0;1]],50,180000,01:05.9,10982,8,8,0.230393768,120.3333333,0.436415014,0.428433948,120.1029396,[[1;0.00337218856001976][0;1.0016381878415][0.648576111695647;0.633770126479318][0.621286548339378;0.67103509598537][...]],0.337715053,3,50,870150652,6,0.204818514,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12} Run 100",150,[150;300;600;1350;2400;3750;5400;7350],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=150, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.487456144,[[0;1]],50,180021,01:17.2,9236,8,8,0.346532726,120.6666667,0.59932107,1.055754352,120.3201339,[[0;1.01309411494992][1;0.0065683502799744][0.5;0.344285224987751][0.275637693453627;0.725580966533953][...]],0.217137269,3,50,752759118,6,0.216777676,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 53",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.505654716,[[0;1]],50,180000,01:06.9,10982,8,8,0.346583,128.7781161,0.536593305,0.748672797,128.4315331,[[0;1.00541238747231][0.851426447851045;-0.770380708836407][0.425004181408659;0.102978147971604][0.850008362817319;-0.764269947825345][...]],0.298815298,3,50,1412804127,6,0.300682117,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 54",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.668357425,[[0;1]],30,180000,01:06.0,10982,8,8,0.146369266,117.5185752,0.806757847,2.794465292,117.3722059,[[0.280775318815369;0.921165220344128][1;0][0.694092835004704;0.518235136395133]],0.216989094,3,30,1094640487,6,0.233548536,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 54",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.0673815,[[0;1][-5;5]],30,180000,01:06.2,10982,8,8,8.274321663,120.6666667,0.126424949,0.612370153,112.392345,[[0;1][0.992967600879842;0.766868037597976][0.595737803233959;0.886325005031238][0.354664029805232;0.958977431978259][...]],0.084227907,3,30,1491638285,6,0.029728581,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 54",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.455730602,[[0;1]],50,180000,01:06.2,10982,8,8,0.314672567,120.3333333,0.488171299,1.041437677,120.0186608,[[0;1.00542526364574][1;0.0107848894774025][0.806908735820544;0.471170088141845][0.5;0.911668018698392][...]],0.1752988,3,50,2045228493,6,0.195886341,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 51",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.479646833,[[0;1]],50,180000,01:00.7,10982,8,8,0.232945879,120.6666667,0.48938503,0.829001225,120.4337208,[[1;0.00108197003021897][0;1.0021627719277][0.5;0.370995719690065][0.226138724017554;0.526108352242694][...]],0.217767063,3,50,38377671,6,0.215502834,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 54",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.548175226,[[0;1]],50,180000,01:06.6,10982,8,8,0.443240534,128.7781161,0.561540899,0.827980555,128.3348756,[[0;1.00872060195428][0.851872042632613;-0.768663450679454][0.425849703837081;0.0847863300450016][0.851699407674161;-0.290476205266665][...]],0.175674544,3,50,1296609459,6,0.176905402,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 55",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.756108317,[[0;1]],30,180000,01:06.3,10982,8,8,0.146521348,117.5185752,0.829310066,3.363974894,117.3720538,[[0.280775318815369;0.921165220344128][1;0][0.688592326313464;0.525840608142212]],0.19034887,3,30,846786741,6,0.230750795,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 55",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.083111211,[[0;1][-5;5]],30,180000,01:06.3,10982,8,8,7.533149379,120.6666667,0.200827937,0.53712601,113.1335173,[[0;1][1;0.696889450423276][0.5;0.808095440790878][0.319115328049613;0.964289334434347]],0.080271319,3,30,1555482178,6,0.02120971,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 52",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.495741494,[[0;1]],50,180000,01:01.2,10982,8,8,0.349452357,120.6666667,0.473602571,0.626581036,120.3172143,[[1;0.00476605306723215][0;1.00950960485094][0.33;0.450726851179503]],0.36812853,3,50,157779314,6,0.186009405,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 55",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.429520192,[[0;1]],50,180000,01:06.3,10982,8,8,0.524428205,120.3333333,0.541803965,0.848482762,119.8089051,[[1;0.0306077832327007][0;1.01542098930972][0.638799999357619;0.654391229154497]],0.173514355,3,50,1611862653,6,0.172648485,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 55",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.540768825,[[0;1]],50,180000,01:06.7,10982,8,8,0.533874424,128.7781161,0.652651446,0.806457882,128.2442417,[[0.851382993926161;-0.765000835464465][0;1.01532722579005][0.849585288500515;-0.466576496477601][0.424792644250257;0.266547443884969][...]],0.212922855,3,50,517741582,6,0.175550289,ZDT3
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 56",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0.280775319;0.92116522][0.281499068;0.920758275][0.282222229;0.920350613][0.282944464;0.91994243][0.283665793;0.919533718][...]],[[0;1]],0.927758406,[[0;1]],30,180000,01:06.0,10982,8,8,0.146459248,117.5185752,1.261359485,3.786339894,117.3721159,[[1;0][0.280775318815369;0.921165220344128][0.690568051375746;0.523115766419105]],0.433413129,3,30,643048265,6,0.159477005,ZDT6
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 53",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.001;0.968377][0.002;0.955279][0.003;0.945228][0.004;0.936754][0.005;0.929289][0.006;0.92254][...]],[[0;1]],0.441250821,[[0;1]],50,180000,01:01.1,10982,8,8,0.237455221,120.6666667,0.440676549,0.662025251,120.4292114,[[0;1.00229143333543][1;0.00114637225016129][0.33;0.439683994731201][0.179317834774305;0.586982672233013][...]],0.272567402,3,50,1531268697,6,0.27310907,ZDT1
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 56",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[1E-10;0.999989473][0.000210548;0.985489736][0.000631265;0.974875018][0.00116308;0.965896038][0.001774631;0.957873636][...]],[[0;1][-5;5]],0.089031135,[[0;1][-5;5]],30,180000,01:06.0,10982,8,8,8.297337031,120.6666667,0.163444209,0.621648086,112.3693296,[[0;1][1;0.768659767838436][0.498628486312554;0.888451352592019]],0.133065224,3,30,1057363784,6,0.021003888,ZDT4
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 56",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.003754873;0.999985901][0.00563231;0.999968277][0.007200271;0.999948156][0.008597509;0.999926083][...]],[[0;1]],0.411698135,[[0;1]],50,180000,01:05.8,10982,8,8,0.243575332,120.3333333,0.417698589,0.788587477,120.089758,[[1;0.00244303762808657][0;1.00121179451354][0.67;0.651514302204097]],0.276308875,3,50,846566184,6,0.249390277,ZDT2
"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12} Run 56",300,[300;600;1200;2700;4800;7500;10800;14700],"ALPS with NSGA2 {NumberOfLayers=8, PopulationSize=6, AgeGap=300, SelectedParents=12}",[[0;1][0.000166987;0.98707679][0.000355607;0.981138473][0.000502083;0.977584873][0.000593637;0.975624266][...]],[[0;1]],0.527996602,[[0;1]],50,180000,01:06.7,10982,8,8,0.426210327,128.7781161,0.557855188,0.821960979,128.3519058,[[0;1.00724370294999][0.8515641511572;-0.769431091448687][0.425649361022494;0.0658505515035712][0.851298722044987;-0.548603685722903][...]],0.141727828,3,50,1981353067,6,0.126659258,ZDT3
